"","low_1","low_2","low_3","up_1","up_2","up_3","high_1","high_2","high_3","down_1","down_2","down_3","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Unique...razor.sequence.coverage....","Unique.sequence.coverage....","Mol..weight..kDa.","Q.value","Score","MS.MS.count","Protein.IDs","Majority.protein.IDs","Protein.names","Gene.names","id","uniprot","main_gene"
"5816",5066.2001953125,9643.7998046875,9233.400390625,8984.099609375,9209.099609375,9679,4229.60009765625,5792.39990234375,7687.10009765625,8696.2998046875,6146.5,8965.900390625,"2","2","2","6.7","6.7","6.7","27.924","0","3.7202","2","Q9NRX1","Q9NRX1","RNA-binding protein PNO1","PNO1","5983","Q9NRX1","PNO1"
"5817",258650,327000,494500,300020,251610,302280,305090,332530,306110,347940,293680,297870,"9","9","9","84","84","84","13.832","0","93.294","22","Q9NRX4","Q9NRX4","14 kDa phosphohistidine phosphatase","PHPT1","5984","Q9NRX4","PHPT1"
"5818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","5","9.9","9.9","9.9","50.494","0","323.31","3","Q9NRX5","Q9NRX5","Serine incorporator 1","SERINC1","5985","Q9NRX5","SERINC1"
"5819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","11.5","11.5","11.5","11.425","0","41.337","3","Q9NRY2","Q9NRY2","SOSS complex subunit C","INIP","5986","Q9NRY2","INIP"
"5820",400480,513230,811410,413870,471220,690580,402350,512660,597340,443260,452650,650550,"24","24","24","20.6","20.6","20.6","170.51","0","323.31","19","Q9NRY4","Q9NRY4","Rho GTPase-activating protein 35","ARHGAP35","5987","Q9NRY4","ARHGAP35"
"5821",186400,242470,270990,166750,219040,238670,241870,274630,284910,239230,253670,267240,"6","6","6","14.7","14.7","14.7","55.468","0","14.505","7","Q9NRY5","Q9NRY5","Protein FAM114A2","FAM114A2","5988","Q9NRY5","FAM114A2"
"5822",157750,217240,189460,159620,196800,157840,177620,167560,170440,181110,189220,184180,"2","2","2","4","4","4","43.38","0.009556","0.99768","2","Q9NRZ7","Q9NRZ7","1-acyl-sn-glycerol-3-phosphate acyltransferase gamma","AGPAT3","5989","Q9NRZ7","AGPAT3"
"5823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.1","1.1","1.1","119.2","0.0024338","1.393","0","Q9NS56","Q9NS56","E3 ubiquitin-protein ligase Topors","TOPORS","5990","Q9NS56","TOPORS"
"5824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","6.3","6.3","6.3","94.583","0","16.314","0","Q9NS62","Q9NS62","Thrombospondin type-1 domain-containing protein 1","THSD1","5991","Q9NS62","THSD1"
"5825",270130,408350,504420,259900,394310,443250,296410,397470,393680,236280,339530,428730,"3","3","2","40.8","40.8","26.1","15.521","0","2.7628","2","Q9NS69","Q9NS69","Mitochondrial import receptor subunit TOM22 homolog","TOMM22","5992","Q9NS69","TOMM22"
"5826",21244,39640,34725,26517,34372,39441,32949,31288,39812,26413,41231,31975,"3","3","3","9.6","9.6","9.6","50.854","0","6.339","5","Q9NS86","Q9NS86","LanC-like protein 2","LANCL2","5993","Q9NS86","LANCL2"
"5827",2869.30004882813,2843.80004882813,2893.80004882813,2961.5,2617.5,2069.39990234375,3385.39990234375,3953.19995117188,4922.89990234375,4171.60009765625,4896.7001953125,5255.2998046875,"1","1","1","2.8","2.8","2.8","64.166","0.00015726","1.8936","3","Q9NS93","Q9NS93","Transmembrane 7 superfamily member 3","TM7SF3","5994","Q9NS93","TM7SF3"
"5828",267880,282410,310280,250270,291840,278530,307630,249140,228400,327210,250700,248580,"6","6","6","13.9","13.9","13.9","39.836","0","113.51","6","Q9NSC5","Q9NSC5","Homer protein homolog 3","HOMER3","5995","Q9NSC5","HOMER3"
"5829",550840,778010,918290,552040,610150,777710,639760,738500,670000,642230,589070,621230,"24","24","24","39.9","39.9","39.9","66.115","0","64.048","36","Q9NSD9","Q9NSD9","Phenylalanine--tRNA ligase beta subunit","FARSB","5996","Q9NSD9","FARSB"
"5830",4520400,7895600,9846000,4300600,6231400,7550500,4819700,6721100,6461300,4714700,5560300,6709300,"31","31","31","35.6","35.6","35.6","113.79","0","150.48","71","Q9NSE4","Q9NSE4","Isoleucine--tRNA ligase, mitochondrial","IARS2","5997","Q9NSE4","IARS2"
"5831",12817,25806,30606,12189,15685,23055,10748,15675,19369,11996,16668,20152,"1","1","1","4.3","4.3","4.3","25.456","0.0091432","1.0211","2","Q9NSI2","Q9NSI2","Protein FAM207A","FAM207A","5998","Q9NSI2","FAM207A"
"5832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","1","1.3","0.7","0.7","262.93","0","4.5302","0","Q9NSI6","Q9NSI6","Bromodomain and WD repeat-containing protein 1","BRWD1","5999","Q9NSI6","BRWD1"
"5833",11660,18009,15513,14344,15111,15686,21622,23104,18886,22374,22845,20178,"15","12","12","27.5","22.3","22.3","68.639","0","159.18","11","Q9NSK0","Q9NSK0","Kinesin light chain 4","KLC4","6000","Q9NSK0","KLC4"
"5834",26344,60805,65990,24501,49347,55118,23615,50716,49934,25712,43257,61703,"3","3","3","13.4","13.4","13.4","33.212","0","29.505","6","Q9NSU2","Q9NSU2","Three-prime repair exonuclease 1","TREX1","6001","Q9NSU2","TREX1"
"5835",319540,359190,412000,281780,312410,324440,507930,469170,429790,455710,409660,436150,"7","7","7","17.4","17.4","17.4","57.802","0","266.63","6","Q9NSY0","Q9NSY0","Nuclear receptor-binding protein 2","NRBP2","6002","Q9NSY0","NRBP2"
"5836",227840,220850,366720,230840,215540,298000,285120,250350,283840,274630,217650,355400,"12","12","12","18.3","18.3","18.3","129.17","0","323.31","20","Q9NSY1;Q5H9B9","Q9NSY1","BMP-2-inducible protein kinase","BMP2K","6003","Q9NSY1","BMP2K"
"5837",111340,109420,136080,133320,104440,126480,123490,82584,86032,147110,75856,94524,"3","3","3","15","15","15","23.794","0","7.6037","4","Q9NSY2","Q9NSY2","StAR-related lipid transfer protein 5","STARD5","6004","Q9NSY2","STARD5"
"5838",699900,1162200,1022600,562830,770700,686730,764510,1090400,949780,701190,1026700,934320,"6","6","6","17.8","17.8","17.8","35.864","0","37.242","15","Q9NT62","Q9NT62","Ubiquitin-like-conjugating enzyme ATG3","ATG3","6005","Q9NT62","ATG3"
"5839",57445,38592,53495,70530,48706,56917,74277,33934,26413,45006,42804,39762,"3","3","3","1.8","1.8","1.8","307.78","0","35.12","3","Q9NT68","Q9NT68","Teneurin-2;Ten-2, soluble form;Ten-2 intracellular domain","TENM2","6006","Q9NT68","TENM2"
"5840",182220,419940,553430,211470,346450,439170,284130,386430,405800,228990,351820,397020,"5","5","5","15","15","15","43.573","0","19.174","10","Q9NTG7","Q9NTG7","NAD-dependent protein deacetylase sirtuin-3, mitochondrial","SIRT3","6007","Q9NTG7","SIRT3"
"5841",135540,341260,340340,129130,252160,208910,170510,355100,257400,166730,282860,322630,"21","21","21","14.2","14.2","14.2","164.67","0","323.31","12","Q9NTI5","Q9NTI5","Sister chromatid cohesion protein PDS5 homolog B","PDS5B","6008","Q9NTI5","PDS5B"
"5842",6189.2001953125,11582,12852,10037,9519.2001953125,10507,9705.7998046875,14838,13012,10973,13774,14550,"5","5","5","7.4","7.4","7.4","147.18","0","323.31","3","Q9NTJ3","Q9NTJ3","Structural maintenance of chromosomes protein 4","SMC4","6009","Q9NTJ3","SMC4"
"5843",42668,91484,95550,26147,99929,95217,64001,166820,118380,67881,148690,132670,"3","3","3","4.3","4.3","4.3","115.83","0","3.7643","4","Q9NTJ4","Q9NTJ4","Alpha-mannosidase 2C1","MAN2C1","6010","Q9NTJ4","MAN2C1"
"5844",1050100,1111800,1111900,889580,1017000,1040200,1378300,1260800,1184100,1256000,1161600,1259300,"15","15","13","24.7","24.7","23","66.966","0","24.357","22","Q9NTJ5","Q9NTJ5","Phosphatidylinositide phosphatase SAC1","SACM1L","6011","Q9NTJ5","SACM1L"
"5845",968340,1135500,1203900,788120,1603300,1259500,1230900,1456700,1256600,1086000,1641000,1449400,"13","13","13","32.3","32.3","32.3","44.743","0","17.496","26","Q9NTK5","Q9NTK5","Obg-like ATPase 1","OLA1","6012","Q9NTK5","OLA1"
"5846",302680,493520,502350,273960,400840,460480,490160,606630,674230,453170,470710,606490,"7","7","7","31.9","31.9","31.9","33.698","0","56.002","11","Q9NTX5","Q9NTX5","Ethylmalonyl-CoA decarboxylase","ECHDC1","6013","Q9NTX5","ECHDC1"
"5847",1482.30004882813,4706.10009765625,4274.60009765625,2639.60009765625,3597.5,3664.60009765625,4038,4174.7001953125,5729,2998.19995117188,2633.69995117188,3475.89990234375,"2","2","2","5.8","5.8","5.8","38.95","0.0099809","0.98504","2","Q9NTX7","Q9NTX7","E3 ubiquitin-protein ligase RNF146","RNF146","6014","Q9NTX7","RNF146"
"5848",137910,254560,270230,165350,233820,221220,159390,263360,190960,150970,214160,207820,"9","9","9","11.7","11.7","11.7","97.394","0","26.625","8","Q9NTZ6","Q9NTZ6","RNA-binding protein 12","RBM12","6015","Q9NTZ6","RBM12"
"5849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","1","4.6","3","3","59.08","0","30.483","0","Q9NU19","Q9NU19","TBC1 domain family member 22B","TBC1D22B","6016","Q9NU19","TBC1D22B"
"5850",19323,34719,44873,15534,30794,33285,24318,41076,38765,23486,33557,38451,"7","7","7","1.6","1.6","1.6","632.81","0","78.42","5","Q9NU22","Q9NU22","Midasin","MDN1","6017","Q9NU22","MDN1"
"5851",71938,111350,93761,75481,93374,77675,79957,95479,68875,80569,75692,74558,"7","7","7","31.5","31.5","31.5","30.777","0","43.368","7","Q9NUI1","Q9NUI1","Peroxisomal 2,4-dienoyl-CoA reductase","DECR2","6018","Q9NUI1","DECR2"
"5852",516880,857180,1112400,438180,848650,904070,549220,840450,975260,523610,774840,927360,"7","7","7","27.8","27.8","27.8","33.932","0","96.638","13","Q9NUJ1","Q9NUJ1","Mycophenolic acid acyl-glucuronide esterase, mitochondrial","ABHD10","6019","Q9NUJ1","ABHD10"
"5853",34551,43063,48966,35207,34763,35065,47355,42636,47699,37579,38943,35360,"6","6","5","19.8","19.8","17.1","57.034","0","323.31","6","Q9NUJ3","Q9NUJ3","T-complex protein 11-like protein 1","TCP11L1","6020","Q9NUJ3","TCP11L1"
"5854",49069,68698,76564,48223,49525,59777,41735,62101,65934,39494,54096,54183,"4","2","2","6.5","4.9","4.9","62.608","0","2.5247","2","Q9NUL3","Q9NUL3","Double-stranded RNA-binding protein Staufen homolog 2","STAU2","6021","Q9NUL3","STAU2"
"5855",51375,63937,91171,39056,77687,66083,57706,98285,80037,51421,82568,71396,"3","3","3","9.3","9.3","9.3","33.11","0","21.353","2","Q9NUL5","Q9NUL5","UPF0515 protein C19orf66","C19orf66","6022","Q9NUL5","C19orf66"
"5856",42806,43760,53402,36031,52025,46061,69351,67567,80752,68157,65122,76435,"2","2","2","10.9","10.9","10.9","31.127","0","162.04","3","Q9NUM4","Q9NUM4","Transmembrane protein 106B","TMEM106B","6023","Q9NUM4","TMEM106B"
"5857",23820,31310,42963,23662,33321,24634,35439,44978,41234,40497,29621,32323,"3","3","3","7.6","7.6","7.6","61.388","0","37.743","2","Q9NUN5","Q9NUN5","Probable lysosomal cobalamin transporter","LMBRD1","6024","Q9NUN5","LMBRD1"
"5858",11922,16574,21136,11337,17173,22324,13083,16329,21035,14659,16644,20134,"3","3","3","16.6","16.6","16.6","23.351","0","3.0271","3","Q9NUP1","Q9NUP1","Biogenesis of lysosome-related organelles complex 1 subunit 4","BLOC1S4","6025","Q9NUP1","BLOC1S4"
"5859",170460,183550,253860,157640,148080,207160,208760,186470,238190,199910,148350,230660,"5","5","3","34","34","20.8","21.834","0","66.749","11","Q9NUP9","Q9NUP9","Protein lin-7 homolog C","LIN7C","6026","Q9NUP9","LIN7C"
"5860",8858.2001953125,19005,38574,8716.7001953125,13963,26060,13572,16894,25966,10757,14191,26205,"2","2","2","6.6","6.6","6.6","60.585","0","7.2896","3","Q9NUQ3","Q9NUQ3","Gamma-taxilin","TXLNG","6027","Q9NUQ3","TXLNG"
"5861",172690,266140,229230,154650,244140,198890,235310,309410,272090,212590,302720,300100,"11","11","11","23.1","23.1","23.1","61.728","0","139.23","11","Q9NUQ6","Q9NUQ6","SPATS2-like protein","SPATS2L","6028","Q9NUQ6","SPATS2L"
"5862",57897,71844,76173,43545,42557,50390,58691,64461,78675,49748,71912,68059,"2","2","2","6.4","6.4","6.4","53.261","0","2.9611","2","Q9NUQ7","Q9NUQ7","Ufm1-specific protease 2","UFSP2","6029","Q9NUQ7","UFSP2"
"5863",818030,1286900,1323500,827650,1109700,1150900,942820,1099700,1041800,879870,983050,1112000,"14","14","14","23.4","23.4","23.4","79.744","0","54.125","22","Q9NUQ8","Q9NUQ8","ATP-binding cassette sub-family F member 3","ABCF3","6030","Q9NUQ8","ABCF3"
"5864",595090,772850,905550,585110,622900,718400,725510,699980,866110,640780,612990,783770,"8","8","8","27.5","27.5","27.5","36.748","0","209.46","15","Q9NUQ9;Q9H0Q0","Q9NUQ9","Protein FAM49B","FAM49B","6031","Q9NUQ9","FAM49B"
"5865",11847,16924,20624,15688,14930,17868,15349,15702,15821,12063,17347,19224,"1","1","1","14.5","14.5","14.5","22.522","0","21.35","3","Q9NUS5","Q9NUS5","AP-5 complex subunit sigma-1","AP5S1","6032","Q9NUS5","AP5S1"
"5866",1221300,1735400,1760500,981070,1578800,1575200,1260500,1705000,1549500,1096700,1486200,1567400,"18","18","4","41.4","41.4","13.6","53.974","0","323.31","36","Q9NUU7","Q9NUU7","ATP-dependent RNA helicase DDX19A","DDX19A","6033","Q9NUU7","DDX19A"
"5867",23255,28917,38512,18378,26402,30612,29951,35174,37486,35657,32574,36080,"2","2","2","4","4","4","78.321","0","9.9873","1","Q9NUY8","Q9NUY8","TBC1 domain family member 23","TBC1D23","6034","Q9NUY8","TBC1D23"
"5868",25653,39901,51716,19410,37122,37614,18620,23313,25009,20678,29594,24440,"2","2","2","6.5","6.5","6.5","51.402","0","4.9152","2","Q9NV06","Q9NV06","DDB1- and CUL4-associated factor 13","DCAF13","6035","Q9NV06","DCAF13"
"5869",80556,149680,132660,64023,140340,163360,93502,145640,143070,70795,142760,153720,"1","1","1","8.2","8.2","8.2","21.85","0.006124","1.1823","2","Q9NV31","Q9NV31","U3 small nucleolar ribonucleoprotein protein IMP3","IMP3","6036","Q9NV31","IMP3"
"5870",33766,65275,68910,23442,42211,50071,36789,51138,54214,28669,48325,56934,"2","2","2","15.7","15.7","15.7","22.417","0","47.002","1","Q9NV56","Q9NV56","MRG/MORF4L-binding protein","MRGBP","6037","Q9NV56","MRGBP"
"5871",945030,1310100,1418700,964540,1128800,1280400,1322600,1443900,1447400,1246000,1294100,1339000,"19","19","19","20.9","20.9","20.9","101.98","0","323.31","19","Q9NV70","Q9NV70","Exocyst complex component 1","EXOC1","6038","Q9NV70","EXOC1"
"5872",18325,22747,27330,9183.900390625,26581,25736,22533,27924,30502,19964,26214,31530,"5","5","5","21.1","21.1","21.1","40.683","0","88.088","5","Q9NV96","Q9NV96","Cell cycle control protein 50A","TMEM30A","6039","Q9NV96","TMEM30A"
"5873",3688700,4839100,5355000,3397500,4746100,5313900,5304500,6061800,5820200,5021800,5404100,6831600,"28","28","14","49.2","49.2","30.8","49.398","0","323.31","78","Q9NVA2","Q9NVA2","Septin-11","SEPT11","6040","Q9NVA2","SEPT11"
"5874",105210,113820,149700,94240,86566,106020,125190,129470,148790,123390,113580,148070,"1","1","1","3","3","3","50.141","0","1.9654","2","Q9NVA4","Q9NVA4","Transmembrane protein 184C","TMEM184C","6041","Q9NVA4","TMEM184C"
"5875",14521,12794,18143,10170,10203,14283,18929,14006,17600,14819,15979,19740,"2","2","2","4.5","4.5","4.5","49.965","0.0049714","1.2563","2","Q9NVC3","Q9NVC3","Putative sodium-coupled neutral amino acid transporter 7","SLC38A7","6042","Q9NVC3","SLC38A7"
"5876",303210,533780,620670,241770,445610,476300,363800,544530,516340,324900,487700,526770,"2","2","2","4","4","4","72.889","0","6.1282","2","Q9NVC6","Q9NVC6","Mediator of RNA polymerase II transcription subunit 17","MED17","6043","Q9NVC6","MED17"
"5877",1635400,2395700,2695900,1513900,1946900,1961200,2465400,2673900,2304000,2272600,2326900,2382500,"18","18","17","40.9","40.9","40.9","42.243","0","129.23","21","Q9NVD7","Q9NVD7","Alpha-parvin","PARVA","6044","Q9NVD7","PARVA"
"5878",173730,204520,214920,182990,175340,164190,195920,196640,167730,176480,175400,155890,"10","10","10","18.5","18.5","18.5","85.99","0","107.21","11","Q9NVE7","Q9NVE7","Pantothenate kinase 4","PANK4","6045","Q9NVE7","PANK4"
"5879",1574.5,1902,1770.30004882813,2997,2700.10009765625,3276.69995117188,1845.80004882813,2365.5,1508.09997558594,2201.30004882813,2410.19995117188,1698.90002441406,"1","1","1","6.2","6.2","6.2","41.149","0","3.2101","2","Q9NVF7","Q9NVF7","F-box only protein 28","FBXO28","6046","Q9NVF7","FBXO28"
"5880",297410,362550,378890,271840,344020,316420,357790,382550,400690,400540,398760,395940,"11","11","11","26.2","26.2","26.2","46.553","0","27.934","16","Q9NVG8","Q9NVG8","TBC1 domain family member 13","TBC1D13","6047","Q9NVG8","TBC1D13"
"5881",36320,52866,55050,42323,61672,31902,55257,51909,54457,55702,42367,51694,"3","3","3","6.4","6.4","6.4","70.352","0","11.102","6","Q9NVH0","Q9NVH0","Exonuclease 3-5 domain-containing protein 2","EXD2","6048","Q9NVH0","EXD2"
"5882",421050,711730,694140,391650,595060,653770,529870,656540,655910,508560,587460,687180,"13","13","13","29.5","29.5","29.5","63.277","0","50.157","22","Q9NVH1","Q9NVH1","DnaJ homolog subfamily C member 11","DNAJC11","6049","Q9NVH1","DNAJC11"
"5883",5529.2998046875,13820,13726,6359,15031,14977,10573,17452,12400,9140.400390625,16423,15960,"3","3","3","3.4","3.4","3.4","106.83","0","14.219","5","Q9NVH2","Q9NVH2","Integrator complex subunit 7","INTS7","6050","Q9NVH2","INTS7"
"5884",1461700,2663700,3010700,1243900,2423000,2589000,1656900,2360300,2174400,1599800,1976300,2337500,"21","21","5","39.1","39.1","10.1","71.368","0","146.06","40","Q9NVI7","Q9NVI7","ATPase family AAA domain-containing protein 3A","ATAD3A","6051","Q9NVI7","ATAD3A"
"5885",2381900,2425700,2615200,2304600,2017300,2292500,3228300,2843600,3022500,2833100,2533600,3119900,"7","7","3","45.7","45.7","14","21.539","0","34.093","15","Q9NVJ2","Q9NVJ2","ADP-ribosylation factor-like protein 8B","ARL8B","6052","Q9NVJ2","ARL8B"
"5886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","28.5","28.5","28.5","18.373","0","323.31","0","Q9NVM1","Q9NVM1","Protein eva-1 homolog B","EVA1B","6053","Q9NVM1","EVA1B"
"5887",16551,22623,23161,20561,21238,22592,22025,23345,20224,23462,15400,21366,"2","2","2","3.6","3.6","3.6","78.458","0","3.5505","2","Q9NVM4","Q9NVM4","Protein arginine N-methyltransferase 7","PRMT7","6054","Q9NVM4","PRMT7"
"5888",22987,40585,41476,22178,39681,39411,32525,42895,36966,29773,31697,41041,"6","6","6","12.2","12.2","12.2","34.687","0","323.31","2","Q9NVM6","Q9NVM6","DnaJ homolog subfamily C member 17","DNAJC17","6055","Q9NVM6","DNAJC17"
"5889",31517,52218,53348,24631,51427,45999,38995,53585,45216,38813,54196,54257,"2","2","2","3.4","3.4","3.4","80.224","0.0030358","1.3696","2","Q9NVM9","Q9NVM9","Protein asunder homolog","ASUN","6056","Q9NVM9","ASUN"
"5890",98533,179620,234030,85092,127560,168540,111330,172670,168000,96889,130330,184450,"7","7","7","15.2","15.2","15.2","75.406","0","57.397","8","Q9NVP1","Q9NVP1","ATP-dependent RNA helicase DDX18","DDX18","6057","Q9NVP1","DDX18"
"5891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3","6.6","6.6","6.6","82.235","0","2.7497","2","Q9NVR2","Q9NVR2","Integrator complex subunit 10","INTS10","6058","Q9NVR2","INTS10"
"5892",7106.5,11312,15663,9404.7001953125,12699,10469,13472,14117,13304,11348,9268.2998046875,13513,"2","2","2","13.8","13.8","13.8","22.184","0","19.004","4","Q9NVS2","Q9NVS2","28S ribosomal protein S18a, mitochondrial","MRPS18A","6059","Q9NVS2","MRPS18A"
"5893",207440,270780,402810,229850,228240,257620,294380,320310,329360,303820,268500,329230,"4","4","4","21.8","21.8","21.8","29.988","0","73.183","5","Q9NVS9","Q9NVS9","Pyridoxine-5-phosphate oxidase","PNPO","6060","Q9NVS9","PNPO"
"5894",88907,149190,160420,91067,141540,159410,116190,155520,141870,92639,143400,143720,"5","5","5","20.2","20.2","20.2","31.28","0","9.9146","8","Q9NVT9","Q9NVT9","Armadillo repeat-containing protein 1","ARMC1","6061","Q9NVT9","ARMC1"
"5895",10450,17639,19622,9528.2998046875,15885,12845,13882,22046,19981,13169,17684,18647,"2","2","2","5.1","5.1","5.1","79.897","0","128.79","1","Q9NVU0","Q9NVU0","DNA-directed RNA polymerase III subunit RPC5","POLR3E","6062","Q9NVU0","POLR3E"
"5896",24932,42423,43455,21738,34919,35717,28103,36555,34747,24293,30691,32675,"4","4","4","4.4","4.4","4.4","79.87","0","323.31","1","Q9NVU7","Q9NVU7","Protein SDA1 homolog","SDAD1","6063","Q9NVU7","SDAD1"
"5897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","2.2","2.2","2.2","68.548","0","49.869","0","Q9NVW2","Q9NVW2","E3 ubiquitin-protein ligase RLIM","RLIM","6064","Q9NVW2","RLIM"
"5898",26979,38994,48407,40700,48529,52543,32181,43119,43849,33481,40000,42154,"3","3","3","9.5","9.5","9.5","53.32","0","6.5251","4","Q9NVX2","Q9NVX2","Notchless protein homolog 1","NLE1","6065","Q9NVX2","NLE1"
"5899",20355,36329,30863,18667,26704,30081,16072,28978,22372,21552,31619,36010,"2","2","2","4.8","4.8","4.8","58.143","0","24.488","2","Q9NVX7","Q9NVX7","Kelch repeat and BTB domain-containing protein 4","KBTBD4","6066","Q9NVX7","KBTBD4"
"5900",208500,274240,374430,262750,299520,369360,261240,315500,297240,242200,283620,314280,"7","7","7","44.9","44.9","44.9","28.338","0","107.15","12","Q9NVZ3","Q9NVZ3","Adaptin ear-binding coat-associated protein 2","NECAP2","6067","Q9NVZ3","NECAP2"
"5901",25431,14003,24105,20683,16629,23724,22928,15962,15700,15159,14427,19564,"2","2","2","1.9","1.9","1.9","127.78","0.0021358","1.4194","2","Q9NW08","Q9NW08","DNA-directed RNA polymerase III subunit RPC2","POLR3B","6068","Q9NW08","POLR3B"
"5902",206240,404730,472430,183500,300810,357880,242340,373950,340240,244770,273750,364790,"5","5","5","9.2","9.2","9.2","85.737","0","28.205","6","Q9NW13","Q9NW13","RNA-binding protein 28","RBM28","6069","Q9NW13","RBM28"
"5903",2058800,1791200,2111300,1853400,1566300,1651100,2620600,1864200,1752800,2396600,1623100,1831400,"5","5","5","6.7","6.7","6.7","76.328","0","8.5981","8","Q9NW15","Q9NW15","Anoctamin-10","ANO10","6070","Q9NW15","ANO10"
"5904",44236,85902,82760,39820,79436,80598,54048,93994,86996,49041,80351,90835,"3","3","3","8.8","8.8","8.8","46.895","0","5.2385","3","Q9NW64","Q9NW64","Pre-mRNA-splicing factor RBM22","RBM22","6071","Q9NW64","RBM22"
"5905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","3.6","3.6","3.6","58.943","0","135.31","0","Q9NW75","Q9NW75","G patch domain-containing protein 2","GPATCH2","6072","Q9NW75","GPATCH2"
"5906",5097.2998046875,9252.2001953125,10895,5063.5,9778.599609375,10065,6730.60009765625,10984,8084.7998046875,6085.7001953125,9953.599609375,7938.39990234375,"2","2","2","10.9","10.9","10.9","29.267","0","5.686","1","Q9NW81","Q9NW81","ATP synthase subunit s-like protein","ATP5SL","6073","Q9NW81","ATP5SL"
